Package,Version,URL,Status,Bloom Log,Build Log,Deb File,Installed Files
canopen_master,0.8.5-21-g76283814-2026.09.05.11.33,https://github.com/ros-industrial/ros_canopen/tree/melodic-devel,success,canopen_master_0.8.5-21-g76283814-2026.09.05.11.33-bloom_generate.log,ros-one-canopen-master_0.8.5-21-g76283814-2026.09.05.11.33_amd64-2026-09-05T11:33:27Z.build,ros-one-canopen-master_0.8.5-21-g76283814-2026.09.05.11.33_amd64.deb,ros-one-canopen-master_0.8.5-21-g76283814-2026.09.05.11.33_amd64.files
canopen_402,0.8.5-21-g76283814-2026.09.05.11.37,https://github.com/ros-industrial/ros_canopen/tree/melodic-devel,success,canopen_402_0.8.5-21-g76283814-2026.09.05.11.37-bloom_generate.log,ros-one-canopen-402_0.8.5-21-g76283814-2026.09.05.11.37_amd64-2026-09-05T11:38:00Z.build,ros-one-canopen-402_0.8.5-21-g76283814-2026.09.05.11.37_amd64.deb,ros-one-canopen-402_0.8.5-21-g76283814-2026.09.05.11.37_amd64.files
canopen_chain_node,0.8.5-21-g76283814-2026.09.05.11.42,https://github.com/ros-industrial/ros_canopen/tree/melodic-devel,success,canopen_chain_node_0.8.5-21-g76283814-2026.09.05.11.42-bloom_generate.log,ros-one-canopen-chain-node_0.8.5-21-g76283814-2026.09.05.11.42_amd64-2026-09-05T11:42:24Z.build,ros-one-canopen-chain-node_0.8.5-21-g76283814-2026.09.05.11.42_amd64.deb,ros-one-canopen-chain-node_0.8.5-21-g76283814-2026.09.05.11.42_amd64.files
canopen_motor_node,0.8.5-21-g76283814-2026.09.05.11.47,https://github.com/ros-industrial/ros_canopen/tree/melodic-devel,success,canopen_motor_node_0.8.5-21-g76283814-2026.09.05.11.47-bloom_generate.log,ros-one-canopen-motor-node_0.8.5-21-g76283814-2026.09.05.11.47_amd64-2026-09-05T11:47:07Z.build,ros-one-canopen-motor-node_0.8.5-21-g76283814-2026.09.05.11.47_amd64.deb,ros-one-canopen-motor-node_0.8.5-21-g76283814-2026.09.05.11.47_amd64.files
socketcan_bridge,0.8.5-21-g76283814-2026.09.05.11.51,https://github.com/ros-industrial/ros_canopen/tree/melodic-devel,success,socketcan_bridge_0.8.5-21-g76283814-2026.09.05.11.51-bloom_generate.log,ros-one-socketcan-bridge_0.8.5-21-g76283814-2026.09.05.11.51_amd64-2026-09-05T11:51:51Z.build,ros-one-socketcan-bridge_0.8.5-21-g76283814-2026.09.05.11.51_amd64.deb,ros-one-socketcan-bridge_0.8.5-21-g76283814-2026.09.05.11.51_amd64.files
tf_static_publisher,2.5.1-146-g0464f6f-2026.09.05.11.56,https://github.com/ctu-vras/ros-utils/tree/master,success,tf_static_publisher_2.5.1-146-g0464f6f-2026.09.05.11.56-bloom_generate.log,ros-one-tf-static-publisher_2.5.1-146-g0464f6f-2026.09.05.11.56_amd64-2026-09-05T11:56:16Z.build,ros-one-tf-static-publisher_2.5.1-146-g0464f6f-2026.09.05.11.56_amd64.deb,ros-one-tf-static-publisher_2.5.1-146-g0464f6f-2026.09.05.11.56_amd64.files
gazebo_dev,2.9.3-2026.09.05.10.49,https://github.com/ros-simulation/gazebo_ros_pkgs/tree/noetic-devel,failed-bloom-generate,gazebo_dev_2.9.3-2026.09.05.10.49-bloom_generate.log,,,
gazebo_msgs,2.9.3-2026.09.05.10.49,https://github.com/ros-simulation/gazebo_ros_pkgs/tree/noetic-devel,success,gazebo_msgs_2.9.3-2026.09.05.10.49-bloom_generate.log,ros-one-gazebo-msgs_2.9.3-2026.09.05.10.49_amd64-2026-09-05T10:49:54Z.build,ros-one-gazebo-msgs_2.9.3-2026.09.05.10.49_amd64.deb,ros-one-gazebo-msgs_2.9.3-2026.09.05.10.49_amd64.files
gazebo_ros,2.9.3-2026.09.05.10.53,https://github.com/ros-simulation/gazebo_ros_pkgs/tree/noetic-devel,failed-sbuild,gazebo_ros_2.9.3-2026.09.05.10.53-bloom_generate.log,ros-one-gazebo-ros_2.9.3-2026.09.05.10.53_amd64-2026-09-05T10:53:56Z.build,,
gazebo_plugins,2.9.3-2026.09.05.10.57,https://github.com/ros-simulation/gazebo_ros_pkgs/tree/noetic-devel,failed-sbuild,gazebo_plugins_2.9.3-2026.09.05.10.57-bloom_generate.log,ros-one-gazebo-plugins_2.9.3-2026.09.05.10.57_amd64-2026-09-05T10:57:20Z.build,,
gazebo_ros_control,2.9.3-2026.09.05.11.00,https://github.com/ros-simulation/gazebo_ros_pkgs/tree/noetic-devel,failed-sbuild,gazebo_ros_control_2.9.3-2026.09.05.11.00-bloom_generate.log,ros-one-gazebo-ros-control_2.9.3-2026.09.05.11.00_amd64-2026-09-05T11:00:44Z.build,,
gazebo_ros_pkgs,2.9.3-2026.09.05.11.04,https://github.com/ros-simulation/gazebo_ros_pkgs/tree/noetic-devel,success,gazebo_ros_pkgs_2.9.3-2026.09.05.11.04-bloom_generate.log,ros-one-gazebo-ros-pkgs_2.9.3-2026.09.05.11.04_amd64-2026-09-05T11:04:08Z.build,ros-one-gazebo-ros-pkgs_2.9.3-2026.09.05.11.04_amd64.deb,ros-one-gazebo-ros-pkgs_2.9.3-2026.09.05.11.04_amd64.files
ocean_battery_driver,1.1.10-5-gc7f225d-2026.09.05.11.07,https://github.com/pr2/pr2_power_drivers/tree/kinetic-devel,success,ocean_battery_driver_1.1.10-5-gc7f225d-2026.09.05.11.07-bloom_generate.log,ros-one-ocean-battery-driver_1.1.10-5-gc7f225d-2026.09.05.11.07_amd64-2026-09-05T11:07:54Z.build,ros-one-ocean-battery-driver_1.1.10-5-gc7f225d-2026.09.05.11.07_amd64.deb,ros-one-ocean-battery-driver_1.1.10-5-gc7f225d-2026.09.05.11.07_amd64.files
power_monitor,1.1.10-5-gc7f225d-2026.09.05.11.11,https://github.com/pr2/pr2_power_drivers/tree/kinetic-devel,success,power_monitor_1.1.10-5-gc7f225d-2026.09.05.11.11-bloom_generate.log,ros-one-power-monitor_1.1.10-5-gc7f225d-2026.09.05.11.11_amd64-2026-09-05T11:11:58Z.build,ros-one-power-monitor_1.1.10-5-gc7f225d-2026.09.05.11.11_amd64.deb,ros-one-power-monitor_1.1.10-5-gc7f225d-2026.09.05.11.11_amd64.files
pr2_power_board,1.1.10-5-gc7f225d-2026.09.05.11.16,https://github.com/pr2/pr2_power_drivers/tree/kinetic-devel,success,pr2_power_board_1.1.10-5-gc7f225d-2026.09.05.11.16-bloom_generate.log,ros-one-pr2-power-board_1.1.10-5-gc7f225d-2026.09.05.11.16_amd64-2026-09-05T11:16:10Z.build,ros-one-pr2-power-board_1.1.10-5-gc7f225d-2026.09.05.11.16_amd64.deb,ros-one-pr2-power-board_1.1.10-5-gc7f225d-2026.09.05.11.16_amd64.files
pr2_power_drivers,1.1.10-5-gc7f225d-2026.09.05.11.20,https://github.com/pr2/pr2_power_drivers/tree/kinetic-devel,success,pr2_power_drivers_1.1.10-5-gc7f225d-2026.09.05.11.20-bloom_generate.log,ros-one-pr2-power-drivers_1.1.10-5-gc7f225d-2026.09.05.11.20_amd64-2026-09-05T11:20:17Z.build,ros-one-pr2-power-drivers_1.1.10-5-gc7f225d-2026.09.05.11.20_amd64.deb,ros-one-pr2-power-drivers_1.1.10-5-gc7f225d-2026.09.05.11.20_amd64.files
velodyne,1.7.0-4-g29abd0e-2026.09.05.11.24,https://github.com/ros-drivers/velodyne/tree/master,success,velodyne_1.7.0-4-g29abd0e-2026.09.05.11.24-bloom_generate.log,ros-one-velodyne_1.7.0-4-g29abd0e-2026.09.05.11.24_amd64-2026-09-05T11:24:06Z.build,ros-one-velodyne_1.7.0-4-g29abd0e-2026.09.05.11.24_amd64.deb,ros-one-velodyne_1.7.0-4-g29abd0e-2026.09.05.11.24_amd64.files
velodyne_laserscan,1.7.0-4-g29abd0e-2026.09.05.11.27,https://github.com/ros-drivers/velodyne/tree/master,success,velodyne_laserscan_1.7.0-4-g29abd0e-2026.09.05.11.27-bloom_generate.log,ros-one-velodyne-laserscan_1.7.0-4-g29abd0e-2026.09.05.11.27_amd64-2026-09-05T11:27:56Z.build,ros-one-velodyne-laserscan_1.7.0-4-g29abd0e-2026.09.05.11.27_amd64.deb,ros-one-velodyne-laserscan_1.7.0-4-g29abd0e-2026.09.05.11.27_amd64.files
velodyne_msgs,1.7.0-4-g29abd0e-2026.09.05.11.32,https://github.com/ros-drivers/velodyne/tree/master,success,velodyne_msgs_1.7.0-4-g29abd0e-2026.09.05.11.32-bloom_generate.log,ros-one-velodyne-msgs_1.7.0-4-g29abd0e-2026.09.05.11.32_amd64-2026-09-05T11:32:12Z.build,ros-one-velodyne-msgs_1.7.0-4-g29abd0e-2026.09.05.11.32_amd64.deb,ros-one-velodyne-msgs_1.7.0-4-g29abd0e-2026.09.05.11.32_amd64.files
velodyne_driver,1.7.0-4-g29abd0e-2026.09.05.11.36,https://github.com/ros-drivers/velodyne/tree/master,success,velodyne_driver_1.7.0-4-g29abd0e-2026.09.05.11.36-bloom_generate.log,ros-one-velodyne-driver_1.7.0-4-g29abd0e-2026.09.05.11.36_amd64-2026-09-05T11:36:09Z.build,ros-one-velodyne-driver_1.7.0-4-g29abd0e-2026.09.05.11.36_amd64.deb,ros-one-velodyne-driver_1.7.0-4-g29abd0e-2026.09.05.11.36_amd64.files
velodyne_pcl,1.7.0-4-g29abd0e-2026.09.05.11.40,https://github.com/ros-drivers/velodyne/tree/master,success,velodyne_pcl_1.7.0-4-g29abd0e-2026.09.05.11.40-bloom_generate.log,ros-one-velodyne-pcl_1.7.0-4-g29abd0e-2026.09.05.11.40_amd64-2026-09-05T11:40:46Z.build,ros-one-velodyne-pcl_1.7.0-4-g29abd0e-2026.09.05.11.40_amd64.deb,ros-one-velodyne-pcl_1.7.0-4-g29abd0e-2026.09.05.11.40_amd64.files
velodyne_pointcloud,1.7.0-4-g29abd0e-2026.09.05.11.45,https://github.com/ros-drivers/velodyne/tree/master,success,velodyne_pointcloud_1.7.0-4-g29abd0e-2026.09.05.11.45-bloom_generate.log,ros-one-velodyne-pointcloud_1.7.0-4-g29abd0e-2026.09.05.11.45_amd64-2026-09-05T11:45:43Z.build,ros-one-velodyne-pointcloud_1.7.0-4-g29abd0e-2026.09.05.11.45_amd64.deb,ros-one-velodyne-pointcloud_1.7.0-4-g29abd0e-2026.09.05.11.45_amd64.files
diff_drive_controller,0.22.0-2026.09.05.10.48,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,diff_drive_controller_0.22.0-2026.09.05.10.48-bloom_generate.log,ros-one-diff-drive-controller_0.22.0-2026.09.05.10.48_amd64-2026-09-05T10:48:57Z.build,ros-one-diff-drive-controller_0.22.0-2026.09.05.10.48_amd64.deb,ros-one-diff-drive-controller_0.22.0-2026.09.05.10.48_amd64.files
ackermann_steering_controller,0.22.0-2026.09.05.10.52,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,ackermann_steering_controller_0.22.0-2026.09.05.10.52-bloom_generate.log,ros-one-ackermann-steering-controller_0.22.0-2026.09.05.10.52_amd64-2026-09-05T10:52:42Z.build,ros-one-ackermann-steering-controller_0.22.0-2026.09.05.10.52_amd64.deb,ros-one-ackermann-steering-controller_0.22.0-2026.09.05.10.52_amd64.files
force_torque_sensor_controller,0.22.0-2026.09.05.10.56,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,force_torque_sensor_controller_0.22.0-2026.09.05.10.56-bloom_generate.log,ros-one-force-torque-sensor-controller_0.22.0-2026.09.05.10.56_amd64-2026-09-05T10:56:30Z.build,ros-one-force-torque-sensor-controller_0.22.0-2026.09.05.10.56_amd64.deb,ros-one-force-torque-sensor-controller_0.22.0-2026.09.05.10.56_amd64.files
forward_command_controller,0.22.0-2026.09.05.10.59,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,forward_command_controller_0.22.0-2026.09.05.10.59-bloom_generate.log,ros-one-forward-command-controller_0.22.0-2026.09.05.10.59_amd64-2026-09-05T10:59:49Z.build,ros-one-forward-command-controller_0.22.0-2026.09.05.10.59_amd64.deb,ros-one-forward-command-controller_0.22.0-2026.09.05.10.59_amd64.files
four_wheel_steering_controller,0.22.0-2026.09.05.11.03,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,four_wheel_steering_controller_0.22.0-2026.09.05.11.03-bloom_generate.log,ros-one-four-wheel-steering-controller_0.22.0-2026.09.05.11.03_amd64-2026-09-05T11:03:03Z.build,ros-one-four-wheel-steering-controller_0.22.0-2026.09.05.11.03_amd64.deb,ros-one-four-wheel-steering-controller_0.22.0-2026.09.05.11.03_amd64.files
gripper_action_controller,0.22.0-2026.09.05.11.06,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,gripper_action_controller_0.22.0-2026.09.05.11.06-bloom_generate.log,ros-one-gripper-action-controller_0.22.0-2026.09.05.11.06_amd64-2026-09-05T11:06:44Z.build,ros-one-gripper-action-controller_0.22.0-2026.09.05.11.06_amd64.deb,ros-one-gripper-action-controller_0.22.0-2026.09.05.11.06_amd64.files
imu_sensor_controller,0.22.0-2026.09.05.11.10,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,imu_sensor_controller_0.22.0-2026.09.05.11.10-bloom_generate.log,ros-one-imu-sensor-controller_0.22.0-2026.09.05.11.10_amd64-2026-09-05T11:10:25Z.build,ros-one-imu-sensor-controller_0.22.0-2026.09.05.11.10_amd64.deb,ros-one-imu-sensor-controller_0.22.0-2026.09.05.11.10_amd64.files
joint_state_controller,0.22.0-2026.09.05.11.13,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,joint_state_controller_0.22.0-2026.09.05.11.13-bloom_generate.log,ros-one-joint-state-controller_0.22.0-2026.09.05.11.13_amd64-2026-09-05T11:13:53Z.build,ros-one-joint-state-controller_0.22.0-2026.09.05.11.13_amd64.deb,ros-one-joint-state-controller_0.22.0-2026.09.05.11.13_amd64.files
effort_controllers,0.22.0-2026.09.05.11.17,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,effort_controllers_0.22.0-2026.09.05.11.17-bloom_generate.log,ros-one-effort-controllers_0.22.0-2026.09.05.11.17_amd64-2026-09-05T11:17:19Z.build,ros-one-effort-controllers_0.22.0-2026.09.05.11.17_amd64.deb,ros-one-effort-controllers_0.22.0-2026.09.05.11.17_amd64.files
joint_trajectory_controller,0.22.0-2026.09.05.11.20,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,joint_trajectory_controller_0.22.0-2026.09.05.11.20-bloom_generate.log,ros-one-joint-trajectory-controller_0.22.0-2026.09.05.11.20_amd64-2026-09-05T11:21:00Z.build,ros-one-joint-trajectory-controller_0.22.0-2026.09.05.11.20_amd64.deb,ros-one-joint-trajectory-controller_0.22.0-2026.09.05.11.20_amd64.files
position_controllers,0.22.0-2026.09.05.11.25,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,position_controllers_0.22.0-2026.09.05.11.25-bloom_generate.log,ros-one-position-controllers_0.22.0-2026.09.05.11.25_amd64-2026-09-05T11:25:07Z.build,ros-one-position-controllers_0.22.0-2026.09.05.11.25_amd64.deb,ros-one-position-controllers_0.22.0-2026.09.05.11.25_amd64.files
ros_controllers,0.22.0-2026.09.05.11.28,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,ros_controllers_0.22.0-2026.09.05.11.28-bloom_generate.log,ros-one-ros-controllers_0.22.0-2026.09.05.11.28_amd64-2026-09-05T11:28:35Z.build,ros-one-ros-controllers_0.22.0-2026.09.05.11.28_amd64.deb,ros-one-ros-controllers_0.22.0-2026.09.05.11.28_amd64.files
rqt_bag,0.5.1-10-gd62099a-2026.09.05.11.31,https://github.com/ros-o/rqt_bag/tree/obese-devel,success,rqt_bag_0.5.1-10-gd62099a-2026.09.05.11.31-bloom_generate.log,ros-one-rqt-bag_0.5.1-10-gd62099a-2026.09.05.11.31_amd64-2026-09-05T11:31:49Z.build,ros-one-rqt-bag_0.5.1-10-gd62099a-2026.09.05.11.31_amd64.deb,ros-one-rqt-bag_0.5.1-10-gd62099a-2026.09.05.11.31_amd64.files
rqt_bag_plugins,0.5.1-10-gd62099a-2026.09.05.11.34,https://github.com/ros-o/rqt_bag/tree/obese-devel,success,rqt_bag_plugins_0.5.1-10-gd62099a-2026.09.05.11.34-bloom_generate.log,ros-one-rqt-bag-plugins_0.5.1-10-gd62099a-2026.09.05.11.34_amd64-2026-09-05T11:35:00Z.build,ros-one-rqt-bag-plugins_0.5.1-10-gd62099a-2026.09.05.11.34_amd64.deb,ros-one-rqt-bag-plugins_0.5.1-10-gd62099a-2026.09.05.11.34_amd64.files
rqt_joint_trajectory_controller,0.22.0-2026.09.05.11.38,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,rqt_joint_trajectory_controller_0.22.0-2026.09.05.11.38-bloom_generate.log,ros-one-rqt-joint-trajectory-controller_0.22.0-2026.09.05.11.38_amd64-2026-09-05T11:38:14Z.build,ros-one-rqt-joint-trajectory-controller_0.22.0-2026.09.05.11.38_amd64.deb,ros-one-rqt-joint-trajectory-controller_0.22.0-2026.09.05.11.38_amd64.files
velocity_controllers,0.22.0-2026.09.05.11.41,https://github.com/ros-controls/ros_controllers/tree/noetic-devel,success,velocity_controllers_0.22.0-2026.09.05.11.41-bloom_generate.log,ros-one-velocity-controllers_0.22.0-2026.09.05.11.41_amd64-2026-09-05T11:41:26Z.build,ros-one-velocity-controllers_0.22.0-2026.09.05.11.41_amd64.deb,ros-one-velocity-controllers_0.22.0-2026.09.05.11.41_amd64.files
joy,0-2026.09.05.10.48,https://github.com/ros-o/joystick_drivers/tree/obese-devel,success,joy_0-2026.09.05.10.48-bloom_generate.log,ros-one-joy_0-2026.09.05.10.48_amd64-2026-09-05T10:48:22Z.build,ros-one-joy_0-2026.09.05.10.48_amd64.deb,ros-one-joy_0-2026.09.05.10.48_amd64.files
joystick_drivers,0-2026.09.05.10.52,https://github.com/ros-o/joystick_drivers/tree/obese-devel,success,joystick_drivers_0-2026.09.05.10.52-bloom_generate.log,ros-one-joystick-drivers_0-2026.09.05.10.52_amd64-2026-09-05T10:52:24Z.build,ros-one-joystick-drivers_0-2026.09.05.10.52_amd64.deb,ros-one-joystick-drivers_0-2026.09.05.10.52_amd64.files
libmavconn,1.20.0-1-g08142be7-2026.09.05.10.56,https://github.com/ros-o/mavros/tree/obese-devel,success,libmavconn_1.20.0-1-g08142be7-2026.09.05.10.56-bloom_generate.log,ros-one-libmavconn_1.20.0-1-g08142be7-2026.09.05.10.56_amd64-2026-09-05T10:56:09Z.build,ros-one-libmavconn_1.20.0-1-g08142be7-2026.09.05.10.56_amd64.deb,ros-one-libmavconn_1.20.0-1-g08142be7-2026.09.05.10.56_amd64.files
mavros_msgs,1.20.0-1-g08142be7-2026.09.05.11.00,https://github.com/ros-o/mavros/tree/obese-devel,success,mavros_msgs_1.20.0-1-g08142be7-2026.09.05.11.00-bloom_generate.log,ros-one-mavros-msgs_1.20.0-1-g08142be7-2026.09.05.11.00_amd64-2026-09-05T11:00:22Z.build,ros-one-mavros-msgs_1.20.0-1-g08142be7-2026.09.05.11.00_amd64.deb,ros-one-mavros-msgs_1.20.0-1-g08142be7-2026.09.05.11.00_amd64.files
mavros,1.20.0-1-g08142be7-2026.09.05.11.04,https://github.com/ros-o/mavros/tree/obese-devel,failed-sbuild,mavros_1.20.0-1-g08142be7-2026.09.05.11.04-bloom_generate.log,ros-one-mavros_1.20.0-1-g08142be7-2026.09.05.11.04_amd64-2026-09-05T11:04:40Z.build,,
mavros_extras,1.20.0-1-g08142be7-2026.09.05.11.09,https://github.com/ros-o/mavros/tree/obese-devel,failed-sbuild,mavros_extras_1.20.0-1-g08142be7-2026.09.05.11.09-bloom_generate.log,ros-one-mavros-extras_1.20.0-1-g08142be7-2026.09.05.11.09_amd64-2026-09-05T11:09:09Z.build,,
pointgrey_camera_description,0.15.1-1-gcc88014-2026.09.05.11.12,https://github.com/ros-drivers/pointgrey_camera_driver/tree/noetic-devel,success,pointgrey_camera_description_0.15.1-1-gcc88014-2026.09.05.11.12-bloom_generate.log,ros-one-pointgrey-camera-description_0.15.1-1-gcc88014-2026.09.05.11.12_amd64-2026-09-05T11:12:34Z.build,ros-one-pointgrey-camera-description_0.15.1-1-gcc88014-2026.09.05.11.12_amd64.deb,ros-one-pointgrey-camera-description_0.15.1-1-gcc88014-2026.09.05.11.12_amd64.files
ps3joy,0-2026.09.05.11.16,https://github.com/ros-o/joystick_drivers/tree/obese-devel,success,ps3joy_0-2026.09.05.11.16-bloom_generate.log,ros-one-ps3joy_0-2026.09.05.11.16_amd64-2026-09-05T11:16:21Z.build,ros-one-ps3joy_0-2026.09.05.11.16_amd64.deb,ros-one-ps3joy_0-2026.09.05.11.16_amd64.files
rqt_tf_tree,0.6.4-2026.09.05.11.20,https://github.com/ros-visualization/rqt_tf_tree/tree/master,success,rqt_tf_tree_0.6.4-2026.09.05.11.20-bloom_generate.log,ros-one-rqt-tf-tree_0.6.4-2026.09.05.11.20_amd64-2026-09-05T11:20:20Z.build,ros-one-rqt-tf-tree_0.6.4-2026.09.05.11.20_amd64.deb,ros-one-rqt-tf-tree_0.6.4-2026.09.05.11.20_amd64.files
spacenav_node,0-2026.09.05.11.24,https://github.com/ros-o/joystick_drivers/tree/obese-devel,success,spacenav_node_0-2026.09.05.11.24-bloom_generate.log,ros-one-spacenav-node_0-2026.09.05.11.24_amd64-2026-09-05T11:24:08Z.build,ros-one-spacenav-node_0-2026.09.05.11.24_amd64.deb,ros-one-spacenav-node_0-2026.09.05.11.24_amd64.files
statistics_msgs,0.15.1-1-gcc88014-2026.09.05.11.28,https://github.com/ros-drivers/pointgrey_camera_driver/tree/noetic-devel,success,statistics_msgs_0.15.1-1-gcc88014-2026.09.05.11.28-bloom_generate.log,ros-one-statistics-msgs_0.15.1-1-gcc88014-2026.09.05.11.28_amd64-2026-09-05T11:28:07Z.build,ros-one-statistics-msgs_0.15.1-1-gcc88014-2026.09.05.11.28_amd64.deb,ros-one-statistics-msgs_0.15.1-1-gcc88014-2026.09.05.11.28_amd64.files
image_exposure_msgs,0.15.1-1-gcc88014-2026.09.05.11.31,https://github.com/ros-drivers/pointgrey_camera_driver/tree/noetic-devel,success,image_exposure_msgs_0.15.1-1-gcc88014-2026.09.05.11.31-bloom_generate.log,ros-one-image-exposure-msgs_0.15.1-1-gcc88014-2026.09.05.11.31_amd64-2026-09-05T11:31:57Z.build,ros-one-image-exposure-msgs_0.15.1-1-gcc88014-2026.09.05.11.31_amd64.deb,ros-one-image-exposure-msgs_0.15.1-1-gcc88014-2026.09.05.11.31_amd64.files
test_mavros,1.20.0-1-g08142be7-2026.09.05.11.35,https://github.com/ros-o/mavros/tree/obese-devel,failed-sbuild,test_mavros_1.20.0-1-g08142be7-2026.09.05.11.35-bloom_generate.log,ros-one-test-mavros_1.20.0-1-g08142be7-2026.09.05.11.35_amd64-2026-09-05T11:35:51Z.build,,
wfov_camera_msgs,0.15.1-1-gcc88014-2026.09.05.11.39,https://github.com/ros-drivers/pointgrey_camera_driver/tree/noetic-devel,success,wfov_camera_msgs_0.15.1-1-gcc88014-2026.09.05.11.39-bloom_generate.log,ros-one-wfov-camera-msgs_0.15.1-1-gcc88014-2026.09.05.11.39_amd64-2026-09-05T11:39:18Z.build,ros-one-wfov-camera-msgs_0.15.1-1-gcc88014-2026.09.05.11.39_amd64.deb,ros-one-wfov-camera-msgs_0.15.1-1-gcc88014-2026.09.05.11.39_amd64.files
pointgrey_camera_driver,0.15.1-1-gcc88014-2026.09.05.11.43,https://github.com/ros-drivers/pointgrey_camera_driver/tree/noetic-devel,success,pointgrey_camera_driver_0.15.1-1-gcc88014-2026.09.05.11.43-bloom_generate.log,ros-one-pointgrey-camera-driver_0.15.1-1-gcc88014-2026.09.05.11.43_amd64-2026-09-05T11:43:13Z.build,ros-one-pointgrey-camera-driver_0.15.1-1-gcc88014-2026.09.05.11.43_amd64.deb,ros-one-pointgrey-camera-driver_0.15.1-1-gcc88014-2026.09.05.11.43_amd64.files
wiimote,0-2026.09.05.11.47,https://github.com/ros-o/joystick_drivers/tree/obese-devel,success,wiimote_0-2026.09.05.11.47-bloom_generate.log,ros-one-wiimote_0-2026.09.05.11.47_amd64-2026-09-05T11:47:56Z.build,ros-one-wiimote_0-2026.09.05.11.47_amd64.deb,ros-one-wiimote_0-2026.09.05.11.47_amd64.files
driver_base,1.6.9-2026.09.05.10.48,https://github.com/ros-drivers/driver_common/tree/indigo-devel,success,driver_base_1.6.9-2026.09.05.10.48-bloom_generate.log,ros-one-driver-base_1.6.9-2026.09.05.10.48_amd64-2026-09-05T10:48:38Z.build,ros-one-driver-base_1.6.9-2026.09.05.10.48_amd64.deb,ros-one-driver-base_1.6.9-2026.09.05.10.48_amd64.files
driver_common,1.6.9-2026.09.05.10.52,https://github.com/ros-drivers/driver_common/tree/indigo-devel,success,driver_common_1.6.9-2026.09.05.10.52-bloom_generate.log,ros-one-driver-common_1.6.9-2026.09.05.10.52_amd64-2026-09-05T10:52:35Z.build,ros-one-driver-common_1.6.9-2026.09.05.10.52_amd64.deb,ros-one-driver-common_1.6.9-2026.09.05.10.52_amd64.files
laser_assembler,1.7.8-9-ga26b8ab-2026.09.05.10.56,https://github.com/ros-perception/laser_assembler/tree/noetic-devel,success,laser_assembler_1.7.8-9-ga26b8ab-2026.09.05.10.56-bloom_generate.log,ros-one-laser-assembler_1.7.8-9-ga26b8ab-2026.09.05.10.56_amd64-2026-09-05T10:56:19Z.build,ros-one-laser-assembler_1.7.8-9-ga26b8ab-2026.09.05.10.56_amd64.deb,ros-one-laser-assembler_1.7.8-9-ga26b8ab-2026.09.05.10.56_amd64.files
